ano,tipoProposicao,numero,ementa,verdict_ccj,clausula,aprovacao_verdict,contradiz_parecer,documento_id
2023,Projeto de Lei Complementar,26,"Desafeta e afeta área próxima à DF 480 e lindeira aos Lotes 01 e 02 e Área Especial nº 03, na Região Administrativa do Gama - RA II.
",admissivel_com_ressalva,"Diante do exposto, somos pela ADMISSIBILIDADE do Projeto de Lei Complementar nº 26, de 2022, na forma do SUBSTITUTIVO, no âmbito desta Comissão de Constituição e Justiça.",pendente,proposicao_pendente,89929
2023,Projeto de Lei Complementar,27,"Altera a Lei Complementar nº 925, de 28 de junho de 2017, que dispõe sobre a reversão ao Tesouro do Distrito Federal do superávit financeiro de órgãos e entidades da administração direta e indireta integrantes dos orçamentos fiscal e da seguridade social do Distrito Federal e dá outras providências.",admissivel,"Por todo o exposto, vota-se, no âmbito da CCJ, pela admissibilidade do PLC nº 27/2023, nos termos do art. 63, I, do RICLDF.",aprovada,nao,93201
2023,Projeto de Lei Complementar,3,"Altera o art. 61 da Lei Complementar nº 840, de 23 de dezembro de 2011, que “Dispõe sobre o regime jurídico dos servidores públicos civis do Distrito Federal, das autarquias e das fundações públicas distritais”.",admissivel,"Dessa forma, com fundamento nos arts. 15, inciso XIII, e 24, inciso XVI, da Constituição Federal, manifestamos voto pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei Complementar n.º 3/2023.",pendente,proposicao_pendente,282299
2023,Projeto de Lei Complementar,31,"Homologa o Convênio ICMS 116, de 04 de agosto de 2023, que autoriza o Distrito Federal a instituir programa de remissão parcial de débitos fiscais e de anistia parcial de suas multas e juros relativos ao ICMS na forma que especifica; e institui o Programa de Incentivo à Regularização Fiscal do Distrito Federal – REFIS-DF 2023.",admissivel,"Por fim, não havendo ressalvas quanto à técnica legislativa ou à regimentalidade, manifestamos nosso voto pela ADMISSIBILIDADE do Projeto de Lei Complementar nº 31/2023 no âmbito desta Comissão de Constituição e Justiça.",pendente,proposicao_pendente,94022
2023,Projeto de Lei Complementar,33,"Altera a Lei Complementar nº 840, de 23 de dezembro de 2011, que “Dispõe sobre a dispõe sobre o regime jurídico dos servidores públicos civis do Distrito Federal, das autarquias e das fundações públicas distritais.”
",inadmissivel,"III – CONCLUSÃO Ante o exposto, com fundamento nos arts. 53, 71, § 1º, inciso II, da Lei Orgânica do Distrito Federal, concluímos pela INADMISSIBILIDADE constitucional e jurídica do Projeto de Lei Complementar nº 33/2023, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,298368
2023,Projeto de Lei Complementar,6,"Altera o Anexo Único da Lei Complementar nº 958, de 20 de dezembro de 2019, que define os limites físicos das regiões administrativas do Distrito Federal e dá outras providências.",admissivel_com_ressalva,"Diante do exposto, somos pela ADMISSIBILIDADE do Projeto de Lei Complementar nº 6/2023, no âmbito desta Comissão de Constituição e Justiça, na forma da Emenda N. 1, da CAF, que retifica os mapas das Regiões Administrativas, conforme o Ofício nº 2631/2023-SEDUH-GAB.",aprovada,ressalva_aprovada,97775
2023,Projeto de Lei Complementar,8,"Altera a Lei Complementar nº 925, de 28 de junho de 2017, que “Dispõe sobre a reversão ao Tesouro do Distrito Federal do superávit financeiro de órgãos e entidades da administração direta e indireta integrantes dos orçamentos fiscal e da seguridade social do Distrito Federal e dá outras providências. ” e revoga dispositivo da Lei Complementar nº 704, de 18 de janeiro de 2005, que “Cria o Fundo para a Geração de Emprego e Renda do Distrito Federal, altera o § nº 2º do art. 25 da Lei 3.196, de 29 de setembro de 2003 e dá outras providências.”

",admissivel,"Feitas essas ponderações, manifestamos voto pela ADMISSIBILIDADE do PLC nº 8/2023, no âmbito da CCJ, nos termos da emenda substitutiva em anexo.",aprovada,nao,92419
2023,Projeto de Lei Complementar,8,"Altera a Lei Complementar nº 925, de 28 de junho de 2017, que “Dispõe sobre a reversão ao Tesouro do Distrito Federal do superávit financeiro de órgãos e entidades da administração direta e indireta integrantes dos orçamentos fiscal e da seguridade social do Distrito Federal e dá outras providências. ” e revoga dispositivo da Lei Complementar nº 704, de 18 de janeiro de 2005, que “Cria o Fundo para a Geração de Emprego e Renda do Distrito Federal, altera o § nº 2º do art. 25 da Lei 3.196, de 29 de setembro de 2003 e dá outras providências.”

",admissivel_com_ressalva,"Feitas essas ponderações, manifestamos voto pela ADMISSIBILIDADE do PLC nº 8/2023, no âmbito da CCJ, com acatamento da emenda de redação apresentada na CEOF, na forma da emenda substitutiva em anexo.",aprovada,ressalva_aprovada,93685
2023,Projeto de Lei Complementar,9,"Altera a Lei Complementar nº 840, de 23 de dezembro de 2011, que “Dispõe sobre o regime jurídico dos servidores públicos civis do Distrito Federal, das autarquias e das fundações públicas distritais”.",inadmissivel,"III – CONCLUSÃO Diante do exposto, com fundamento nos arts. 53, 71, § 1º, inciso II, da Lei Orgânica do Distrito Federal, a Comissão de Constituição e Justiça conclui pela INADMISSIBILIDADE constitucional e jurídica do Projeto de Lei Complementar nº 09/2023, do Projeto de Lei Complementar nº 10/2023, bem como do Substitutivo aprovado no âmbito da Comissão de Assuntos Sociais.",pendente,proposicao_pendente,300734
2023,Projeto de Resolução,1,"Cria a Procuradoria Especial de Promoção e Defesa dos Direitos da Criança e do Adolescente, acrescentando os arts. 98-G, 98-H, 98-I e 98-J, alterando o Regimento Interno da Câmara Legislativa do Distrito Federal, aprovado pela Resolução nº000 e dá outras providências.",admissivel_com_ressalva,"Ante o exposto, manifestamo-nos pela ADMISSIBILIDADE do Projeto de Resolução nº 1/2023, na forma do substitutivo em anexo.",pendente,proposicao_pendente,91095
2023,Projeto de Resolução,11,"
Altera a Resolução nº 167, de 2000, que “institui o novo Regimento Interno da Câmara Legislativa do Distrito Federal e dá outras providências”, consolidada pela Resolução n° 218, de 2005, para alterar a Subseção XII, que trata da Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",admissivel,"alteração seja veiculada também por meio de emenda àquela proposição, o que sugerimos desde logo ao nobre relator do Projeto de Resolução nº 24/2023. Ante o exposto, esta Comissão de Constituição e Justiça se manifesta pela ADMISSIBILIDADE do Projeto de Resolução nº 11/2023 com a anexa subemenda à emenda aprovada pela Mesa Diretora.",pendente,proposicao_pendente,127324
2023,Projeto de Resolução,11,"
Altera a Resolução nº 167, de 2000, que “institui o novo Regimento Interno da Câmara Legislativa do Distrito Federal e dá outras providências”, consolidada pela Resolução n° 218, de 2005, para alterar a Subseção XII, que trata da Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",admissivel_com_ressalva,"alteração seja veiculada também por meio de emenda àquela proposição, o que sugerimos desde logo ao nobre relator do Projeto de Resolução nº 24/2023. Ante o exposto, esta Comissão de Constituição e Justiça se manifesta pela ADMISSIBILIDADE do Projeto de Resolução nº 11/2023, com o acatamento da emenda nº 1 da MD, na forma da subemenda apresentada pelo relator.",pendente,proposicao_pendente,128687
2023,Projeto de Resolução,12,"Altera a Resolução nº 257, de 2012, para ampliar o rol de beneficiários do Projeto Cidadania para Todos, no âmbito do Programa Conhecendo o Parlamento.",admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Resolução nº 12/2023, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,125421
2023,Projeto de Resolução,16,"Institui a padronização da iluminação da Câmara Legislativa do Distrito Federal durante o mês de agosto na cor lilás, em referência ao “Agosto Lilás” conforme estabelecido pela Lei Distrital nº 7.238 de 2023, concernente à proteção da mulher e conscientização pelo fim da violência.",admissivel,"Por todo o exposto, nosso voto é pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Resolução n.º 16, de 2023.",pendente,proposicao_pendente,118839
2023,Projeto de Resolução,17,"ALTERA A RESOLUÇÃO Nº 305 DE 2019, que “Dispõe sobre a adesão institucional da Câmara Legislativa ao movimento ElesporElas, da Organização das Nações Unidas – ONU”.",admissivel_com_ressalva,"Por todo o exposto, nosso voto é pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Resolução n.º 17, de 2023, na forma do substitutivo em anexo.",pendente,proposicao_pendente,116257
2023,Projeto de Resolução,19,"Denomina o refeitório da Câmara Legislativa do Distrito Federal de ""José Rodrigues Oliveira"".",admissivel,"Ante o exposto, manifestamo-nos pela ADMISSIBILIDADE do Projeto de Resolução nº 19/2023 no âmbito desta Comissão de Constituição e Justiça.",pendente,proposicao_pendente,113469
2023,Projeto de Resolução,22,"Dispõe sobre a Consultoria Legislativa - CONLEGIS e a Consultoria Técnico-Legislativa de Fiscalização, Controle, Acompanhamento de Políticas e Contas Públicas e Execução Orçamentária - CONOFIS da Câmara Legislativa do Distrito Federal e dá outras providências.",admissivel_com_ressalva,"Ante o exposto, manifestamos nosso voto pela ADMISSIBILIDADE do PR 22/2023, na forma das Emendas de Relator n.º 2, n.º3, n.º5, n.º6, n.º7 e n.º8.",pendente,proposicao_pendente,103688
2023,Projeto de Resolução,23,Institui o Programa de Recuperação de Créditos do Fundo de Assistência à Saúde dos Deputados Distritais e Servidores da Câmara Legislativa do Distrito Federal – FASCAL.,admissivel,"Diante do exposto, manifestamo-nos pela ADMISSIBILIDADE e APROVAÇÃO do Projeto de Resolução nº 23/2023, no âmbito da Comissão de Constituição e Justiça.",aprovada,nao,107239
2023,Projeto de Resolução,23,Institui o Programa de Recuperação de Créditos do Fundo de Assistência à Saúde dos Deputados Distritais e Servidores da Câmara Legislativa do Distrito Federal – FASCAL.,admissivel_com_ressalva,"Diante do exposto, manifestamo-nos pela ADMISSIBILIDADE e APROVAÇÃO do Projeto de Resolução nº 23/2023, na forma da Emenda Substitutiva apresentada no âmbito da Comissão de Constituição e Justiça.",aprovada,ressalva_aprovada,111522
2023,Projeto de Resolução,24,Institui o Regimento Interno da Câmara Legislativa do Distrito Federal e dá outras providências.,admissivel_com_ressalva,"III - CONCLUSÃO Pelas razões expostas, nosso voto é pela ADMISSIBILIDADE do Projeto de Resolução n.º 24/2023 e das emendas 1, 2, 3, 4 e 5, na forma do substitutivo do relator.",aprovada,ressalva_aprovada,134486
2023,Projeto de Resolução,4,Cria a Procuradoria Especial da Defesa dos Direitos da Juventude no âmbito da Câmara Legislativa do Distrito Federal e dá outras providências,admissivel,"Ante o exposto, manifestamo-nos pela ADMISSIBILIDADE do Projeto de Resolução nº 4/2023 com a emenda de redação anexa. _______________________ ¹“Art. 66. A fórmula de promulgação contém: I – a denominação do órgão ou do cargo da autoridade que promulgar a lei; II – a designação de que a lei foi aprovada pela Câm",aprovada,nao,83916
2023,Projeto de Resolução,5,"Inclui e altera dispositivos da Resolução nº 167, de 2000, que “institui o novo Regimento Interno da Câmara Legislativa do Distrito Federal e dá outras providências”, consolidada pela Resolução n° 218, de 2005 e dá outras providências.",admissivel,"Ante o exposto, esta Comissão de Constituição e Justiça se manifesta pela ADMISSIBILIDADE do Projeto de Resolução nº 05/2023 com a emenda aprovada pela Mesa Diretora e com as emendas de redação anexas.",aprovada,nao,84276
2023,Projeto de Resolução,6,"Altera a Resolução nº 167, de 2000, que “institui o novo Regimento Interno da Câmara Legislativa do Distrito Federal e dá outras providências”, consolidada pela Resolução n° 218, de 2005, para alterar o art. 69-C, que trata das competências regimentais da Comissão de Fiscalização, Governança, Transparência e Controle, a forma que especifica.",admissivel,"emenda àquela proposição, o que sugerimos desde logo ao nobre relator do Projeto de Resolução nº 24/2023. Por esses motivos, com fundamento nos arts. 19, caput, e 60, II, da Lei Orgânica do Distrito Federal nosso voto é pela ADMISSIBILIDADE do Projeto de Resolução nº 6/2023.",pendente,proposicao_pendente,115582
2023,Proposta de Emenda à Lei Orgânica,1,Altera o caput do art. 66 da Lei Orgânica do Distrito Federal.,admissivel,"III – CONCLUSÃO Ante o exposto, com fundamento no art. 63, inciso I, § 1º e art. 210, ambos do Regimento Interno, no âmbito desta Comissão de Constituição e Justiça manifesta-se voto pela ADMISSIBILIDADE da Proposta de Emenda à Lei Orgânica n° 1/2023, com a Emenda Aditiva do Relator.",pendente,proposicao_pendente,66760
2023,Proposta de Emenda à Lei Orgânica,10,"Altera o Artigo 269-A, da Lei Orgânica do Distrito Federal, para garantir aplicação mínima da receita do Fundo dos Direitos da Criança e do Adolescente do Distrito Federal.

",inadmissivel,"mento no inciso I e no §1º do art. 24, no inciso I do art. 22, e nos §§ 9º a 20 do art. 166 da Constituição Federal, bem como no art. 130, II, do Regimento Interno da Câmara Legislativa do Distrito Federal, nosso voto é pela INADMISSIBILIDADE da Proposta de Emenda à Lei Orgânica nº 10/2023.",pendente,proposicao_pendente,82268
2023,Proposta de Emenda à Lei Orgânica,2,"Altera a Lei Orgânica do Distrito Federal para dispor sobre a fixação do subsídio dos agentes públicos que especifica, em compatibilidade com a Emenda à Constituição nº 19, de 4 de junho de 1998, e para fixar a data de posse dos Deputados Distritais, do Governador e do Vice-Governador do Distrito Federal no 6 de janeiro, em compatibilidade com a Emenda à Constituição nº 111, de 28 de setembro de 2021, bem como para fixar o quórum de aprovação de Propostas de Emenda à Lei Orgânica do Distrito Federal e dá outras providências.",admissivel,"Por esses motivos, com fundamento nos arts. 27, 28 e 32 da Constituição Federal e nos incisos I e II do art. 130 do Regimento Interno da Câmara Legislativa do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 2/2023, com as emendas supressivas apresentadas em anexo.",aprovada,nao,77547
2023,Proposta de Emenda à Lei Orgânica,3,Altera o art. 207 da Lei Orgânica do Distrito Federal para incluir atribuição ao Sistema Único de Saúde do Distrito Federal.,admissivel_com_ressalva,"Pelo exposto, manifestamo-nos pela ADMISSIBILIDADE da Proposta de Emenda à Lei Orgânica n.º 3/2023 nesta Comissão de Constituição e Justiça, na forma das emendas em anexo.",aprovada,ressalva_aprovada,64107
